influence,creativity,threat,ict_index,was_home,xG,xA,xGC,Fixture,Form,total_points
16.2,37.3,8,6.2,TRUE,0.018993089,0.314191282,0.907849,7,3.75,3
7.8,15.7,9,3.3,FALSE,0.052770175,0.060315095,0.622946,8,6.5,3
44.6,2.6,17,6.4,FALSE,0.076609366,0,0.681,3,1,8
12.2,44.4,12,6.9,TRUE,0.042031538,0.113809504,0.530765,3,3,3
15,34.2,0,4.9,TRUE,0,0.579370797,0.895774,2,1.75,2
14.4,34.3,0,4.9,TRUE,0,0.129922137,1.47603,1,2.5,3
13.8,0.3,4,1.8,FALSE,0.049275238,0,1.67369,4,2.25,1
51.8,52.9,21,12.6,TRUE,0.152482554,0.311556518,1.47603,1,8,11
5.6,22,4,3.2,FALSE,0.021060469,0.019374542,1.67369,4,1.25,1
17.2,44.8,22,8.4,FALSE,0.080142833,0.15069291,0.622946,8,9.5,3
20.6,16.8,51,8.8,TRUE,0.242734626,0.3021833,1.00956,8,4.75,5
39.4,17.2,26,8.3,TRUE,0.210971847,0.084096499,0.722959,10,5.5,7
28.4,5.8,17,5.1,FALSE,0.059008732,0,0.622946,8,2.25,3
12.8,37,32,8.2,TRUE,0.098788597,0.378851563,0.907849,7,2.25,3
15.6,37.7,36,8.9,FALSE,0.163936719,0.677250087,1.9485,10,1,2
9.4,27.5,0,3.7,FALSE,0,0.106225587,0.987799,1,3,2
19.2,12.3,7,3.9,FALSE,0.026966104,0.013431981,1.51932,6,4.25,2
4.6,35.5,35,7.5,FALSE,0.096056774,0.203559175,1.15209,2,7.75,2
19.4,14.3,4,3.8,TRUE,0,0.098575465,1.52008,8,2,2
9.2,13.1,4,2.6,TRUE,0.039923817,0.032005966,1.52008,8,2,2
29.8,31.3,21,8.2,TRUE,0.144240707,0.449185371,0.501202,5,1.75,5
11.6,30.7,54,9.6,TRUE,0.136061341,0.140179008,1.34998,1,1.75,2
20.2,0,0,2,FALSE,0,0,2.5505,10,1,2
21,14.7,2,3.8,TRUE,0,0.042737827,0.860828,10,2,2
12.4,35.3,2,5,TRUE,0,0.516781867,0.501202,5,3.75,2
44.8,4.9,27,7.7,FALSE,0.522596836,0,2.5505,10,2.25,9
15,26.7,0,4.2,FALSE,0,0.030676857,3.56519,8,3.25,2
16.2,20.7,8,4.5,TRUE,0.038029611,0.322024703,1.30653,9,4.75,2
13.8,56.4,44,11.4,TRUE,0.121988758,0.247465476,0.860828,10,3.5,2
17.4,24.6,2,4.4,FALSE,0,0.430868119,2.5505,10,2,2
40.6,3.5,17,6.1,FALSE,0.10911274,0,3.56519,8,4,7
15.4,3.3,0,1.9,TRUE,0,0,0.740795,4,6.5,3
15,14.9,2,3.2,TRUE,0.031162892,0.022004122,0.501886,5,2.5,3
10.8,12.8,34,5.8,FALSE,0.220666513,0.069897234,0.92355,7,2.25,2
7.2,46.8,40,9.4,FALSE,0.52630192,0.553139269,0.498742,2,8.5,2
21,48.3,32,10.1,FALSE,0.148709089,0.199078918,1.15209,2,1.25,1
13.4,3,1,1.7,FALSE,0.020450991,0,0.568215,7,2.5,2
22.8,14.8,0,3.8,TRUE,0,0.016418286,1.30653,9,2,1
10.8,42.6,36,8.9,FALSE,0.321172059,0.174354479,0.568215,7,7,2
40.6,31,23,9.5,TRUE,0.264480531,0.101432137,0.740795,4,7.5,8
8,23.5,12,4.4,FALSE,0.48330605,0.018903926,0.498742,2,5.25,2
27.4,19.8,21,6.8,TRUE,0.028616473,0.534463584,1.34998,1,0.5,4
23.4,4.9,56,8.4,TRUE,0.250975728,0,0.740795,4,2.25,3
6.4,3.8,13,2.3,FALSE,0.025518367,0,3.56519,8,3,2
34.8,28.8,68,13.2,TRUE,0.40829134,0.11168398,0.238458,3,1.25,6
11.2,23.8,26,6.1,FALSE,0.25853309,0.144982621,0.722172,1,3.5,2
29.8,29.8,42,10.2,FALSE,0.088842198,0.92717129,1.11632,4,2,5
7,21.1,25,5.3,TRUE,0.434824079,0.019743303,0.118043,1,2.75,3
22.6,2.1,0,2.5,FALSE,0,0,1.27393,2,2.25,2
21.4,3.2,1,2.6,FALSE,0.013428197,0,1.27393,2,2,2
12.2,0.8,3,1.6,TRUE,0.018653439,0,1.15809,5,1.25,2
8.6,19,3,3.1,FALSE,0.046891816,0,2.37911,2,2.5,2
0.6,5.6,6,1.2,FALSE,0.062332429,0,1.11632,4,3.5,2
17.6,15.7,11,4.4,FALSE,0.024601743,0.074320629,0.288048,3,1,6
18.8,74.1,36,12.9,TRUE,0.252303332,0.738842666,1.07907,3,5.25,8
4.8,4.6,2,1.1,FALSE,0.030694691,0,1.11632,4,5.25,1
15.8,34.3,33,8.3,FALSE,0.051633488,0.232578352,1.53072,7,5.25,1
53.2,17.9,17,8.8,TRUE,0.761168838,0.018653439,1.15809,5,3.25,10
33.2,59.4,19,11.2,FALSE,0.06208054,0.781692564,2.37911,2,1.75,4
22.8,2.7,2,2.8,FALSE,0,0,2.0117,9,2.5,2
18.8,15.8,25,6,TRUE,0.041079767,0,1.07907,3,1.75,2
44.8,41.9,28,11.5,TRUE,0.435292214,1.001466513,0.118043,1,4,10
13.2,11.8,0,2.5,FALSE,0,0.023991216,1.14795,8,7.25,3
27.8,56.3,43,12.7,FALSE,0.591677248,0.236866966,0.288048,3,5.75,6
86.2,16.6,121,22.4,TRUE,0.901454031,0.065838277,2.65018,6,1.5,15
4.4,4,10,1.8,TRUE,0.034190957,0,2.65018,6,0.5,2
7.2,4.3,6,1.8,FALSE,0.105402566,0,1.53072,7,2.5,4
12.8,24.4,2,3.9,FALSE,0,0.088842198,1.11632,4,2.5,2
10.2,39.5,27,7.7,TRUE,0.104289368,0.196697161,0.740773,4,2.25,3
61,49.6,12,12.3,TRUE,0.104921564,0.279207885,0.573557,8,3.75,10
27.2,19.2,6,5.2,TRUE,0,0.026008325,1.49065,7,3.5,5
9.4,18,11,3.8,FALSE,0.056264136,0.325677872,1.28962,9,3.75,1
18.6,17.8,17,5.3,FALSE,0.018443113,0.024594132,0.795971,7,2.75,5
14,4.1,6,2.4,FALSE,0,0,1.64227,3,2.75,2
18.4,23.8,10,5.2,TRUE,0.016785825,0.137097612,0.443751,4,2,1
26,14,2,4.2,TRUE,0,0.070350334,0.443751,4,1.75,5
16.6,28.4,20,6.5,TRUE,0.141242474,0.146839321,1.49065,7,2.5,2
4.2,5.3,37,4.7,FALSE,0.38387692,0,1.28962,9,6.75,2
20.4,20.4,56,9.7,FALSE,0.141451627,0.043616708,0.795971,7,3.5,1
6.8,33.5,8,4.8,TRUE,0,0.249429509,2.24914,10,2,1
52.2,27.3,10,9,FALSE,0.198728964,0.021997234,0.876603,1,6.75,12
6,4.7,2,1.3,TRUE,0,0,2.24914,10,2,2
50.4,40.8,19,11,TRUE,0.36895594,0.13092722,2.24914,10,3.5,10
8.2,14.8,0,2.3,FALSE,0,0.038137078,3.00238,5,1.75,2
16.4,52.5,27,9.6,FALSE,0.142732695,0.170506626,0.795971,7,8.5,2
15.2,31.3,27,7.4,TRUE,0.083522506,0.03087073,0.569943,2,5,2
58,23.7,7,8.9,FALSE,0.018161554,0.030579912,0.876603,1,0.75,10
8.2,11.3,0,2,FALSE,0,0,1.64227,3,5.5,2
8.8,2.3,3,1.4,TRUE,0.012842764,0,0.99695,2,1.25,1
17.8,26.4,9,5.3,FALSE,0.052248046,0.126922131,3.00238,5,1.5,2
14.6,59.9,12,8.7,TRUE,0.094265155,0.515140057,1.49065,7,2.75,2
71.8,18.2,76,16.6,TRUE,0.945930421,0.099947825,2.54392,9,5.25,15
24.2,8.3,0,3.3,TRUE,0,0,0.13049,3,2.5,3
19.6,5,20,4.5,FALSE,0.05568628,0,0.876603,1,1.25,2
38.6,7.3,54,10,TRUE,0.755540073,0,1.49065,7,0,6
13,20.7,0,3.4,TRUE,0,0.06323313,0.721222,1,4.25,2
12.8,6.8,6,2.6,TRUE,0,0,0.13049,3,0.25,3
16.6,5.4,10,3.2,TRUE,0.013349782,0,0.569943,2,3.25,2
41.4,36.6,35,11.3,FALSE,0.125094891,0.139361516,1.91091,5,3,8
26,42.1,26,9.4,FALSE,0.012840937,0.041449014,1.83359,4,5.75,2
5.2,24.8,3,3.3,FALSE,0.027997199,0.068972059,1.48792,7,1.75,2
8.6,8.1,1,1.8,TRUE,0.027576365,0,1.71995,10,3.25,2
3.8,23.8,14,4.2,TRUE,0.046644021,0.018194512,0.109716,6,3.75,2
6.6,1.5,13,2.1,TRUE,0.092305683,0,0.799928,4,2.75,3
37.6,25.8,4,6.7,FALSE,0,0.143015787,1.39547,1,1.75,7
14.8,1.6,29,4.5,FALSE,0.400212526,0,1.39547,1,2.75,2
7.8,12.3,3,2.3,FALSE,0.02749815,0.105648249,0.854343,2,1.5,3
40,26.9,22,8.9,TRUE,0.114719987,0.041777506,1.65713,5,2.25,12
16.6,29.8,48,9.4,TRUE,0.186129972,0.105028309,0.109716,6,3.75,1
19,23,0,4.2,FALSE,0,0.047154795,0.843332,2,1.75,2
11.4,10.9,19,4.1,FALSE,0.065007612,0,2.63564,9,1,2
5.8,5.1,4,1.5,FALSE,0,0,1.48792,7,2.25,2
1.8,4.8,8,1.5,FALSE,0.056771997,0,0.843332,2,2,1
26.6,23.1,25,7.5,TRUE,0.085291363,0.050579317,1.71995,10,1.5,3
66.2,78.8,26,17.1,TRUE,0.048311815,1.554713011,0.109716,6,6,13
53,13.3,25,9.1,FALSE,0.773214757,0.009731989,1.48792,7,5.25,8
21.2,2.4,2,2.6,FALSE,0,0,2.59121,10,2.25,2
9,11.4,4,2.4,TRUE,0,0.019681105,0.799928,4,5.75,3
18,45.2,0,6.3,FALSE,0,0.200164467,2.37995,8,1.5,2
42,14.5,18,7.5,TRUE,0.401261985,0.024882868,1.71995,10,1.25,11
17.6,28,8,5.4,FALSE,0.076567382,0.047386933,2.63564,9,3,2
1.4,2.7,4,0.8,FALSE,0,0,2.63564,9,6,2
22.6,5.5,19,4.7,TRUE,0.281426996,0,2.35575,9,1.5,2
41.8,31.1,81,15.4,TRUE,0.802412152,0.194286034,0.109716,6,4.75,8
29.4,35.9,6,7.1,FALSE,0,0.110261299,2.56699,3,4.75,5
8,34.2,51,9.3,FALSE,0.429005802,0.235886648,0.854343,2,4.5,3
20.6,17,10,4.8,TRUE,0,0.01520549,1.65713,5,5.5,1
35.6,3,53,9.2,TRUE,0.691376388,0,1.65713,5,0.75,7
19,14.7,0,3.4,FALSE,0,0.030198071,2.59121,10,3,1
44.8,34.3,15,9.4,TRUE,0.133940443,0.081146143,0.897856,3,4.75,10
17.6,15.5,5,3.8,TRUE,0.030556999,0.024072288,0.665127,7,4,3
43.8,53.8,22,12,TRUE,0.136257663,0.920925081,0.33527,4,1.25,6
13.4,16.4,20,5,TRUE,0.030160589,0.03509859,0.65898,2,0.5,2
22.8,25.3,30,7.8,FALSE,0.671808004,0.935244203,1.20646,5,2.5,4
20.6,25.8,16,6.2,FALSE,0.053272601,0.060263272,0.184958,5,2.75,3
44.6,3.7,23,7.1,FALSE,0.063866809,0,1.30172,8,2.75,8
30.4,24.3,0,5.5,FALSE,0,0.116342783,3.9205,9,2.25,4
27.8,10.9,4,4.3,TRUE,0.089476816,0.949637532,0.443169,2,3,5
18,22.3,2,4.2,TRUE,0.02909499,0.057985861,0.443169,2,2.75,2
21.8,4.7,14,4.1,TRUE,0.057593599,0,1.92605,10,2.75,2
13.2,14.7,0,2.8,FALSE,0,0.068258561,1.30172,8,0.75,3
10.4,3,0,1.3,TRUE,0,0,0.65898,2,1.75,2
13.6,0.9,4,1.9,TRUE,0,0,1.65074,9,0.25,2
17.4,10.3,18,4.6,TRUE,0.084727265,0.042443145,1.65074,9,2,2
28.6,30.6,8,6.7,TRUE,0.027078383,0.027837722,0.33527,4,3,2
21,27.9,24,7.3,TRUE,0.440601557,0.961163223,0.65898,2,1.75,5
9.4,10,39,5.8,TRUE,0.203217164,0,0.65898,2,4,2
9.8,0.8,4,1.5,FALSE,0.628429651,0,1.20646,5,1.75,2
16.2,29.5,12,5.8,FALSE,0.015182917,0.71833241,1.30172,8,8.75,3
18.8,15,0,3.4,TRUE,0,0.012120877,1.65074,9,6.5,2
19.2,16.4,37,7.3,TRUE,0.092107758,0.012489588,0.166078,1,2,5
17.6,5.8,4,2.7,FALSE,0.022061335,0,1.28178,7,3.25,4
15.6,4.1,0,2,FALSE,0,0,3.9205,9,4.5,2
6.2,25.1,18,4.9,TRUE,0.098780155,0.07801225,1.92605,10,3.5,2
26,56.8,54,13.7,FALSE,0.107863493,0.203257486,1.28178,7,0.25,2
23,15.3,0,3.8,TRUE,0,0.011938849,1.68958,8,2.25,1
13.8,9.1,20,4.3,TRUE,0.099900931,0,1.68958,8,1.75,2
5,15.2,23,4.3,TRUE,0.817947447,0.098780155,1.92605,10,4,0
14.2,24.5,46,8.5,TRUE,0.539653897,0.079526559,0.166078,1,2.25,2
10.2,2.6,2,1.5,TRUE,0,0,1.68958,8,1,2
10.4,15.6,40,6.6,FALSE,0.118333399,0,0.606929,4,5.5,2
11,15.6,2,2.9,FALSE,0,0.033514306,0.606929,4,2.5,2
20.8,13.3,5,3.9,TRUE,0.072936803,0,0.166078,1,2.5,2
54.4,22,44,12,FALSE,0.654702723,0.108784981,1.30036,10,3.5,9
30.8,1.2,14,4.6,FALSE,0.051996678,0,1.12487,6,6.75,9
11.4,13.8,14,3.9,TRUE,0.01767258,0.077070579,1.09115,1,4.25,3
54.8,26.2,20,10.1,TRUE,0.132897809,0.118900388,1.25439,10,3,6
4.8,3.4,8,1.6,TRUE,0.019949043,0,1.79993,7,1,1
38.6,7.3,33,7.9,TRUE,0.416687816,0,0.118301,8,4.5,11
0,2.1,10,1.2,FALSE,0.009918109,0,2.30838,2,2.75,1
15,39.1,0,5.4,FALSE,0,0.089069322,1.56935,9,1.5,2
11.6,11.8,0,2.3,TRUE,0,0.024243763,0.801513,8,3.75,1
23,13.3,2,3.8,TRUE,0,0.066224404,0.801513,8,2.75,2
27.6,0.3,0,2.8,FALSE,0,0,2.30838,2,1.25,0
38.2,36,12,8.6,FALSE,0.055073425,0.157347843,1.48498,3,2,4
20.2,17.9,0,3.8,TRUE,0,0,0.118301,8,1.5,2
5.2,5.8,4,1.5,TRUE,0.054599226,0,1.79993,7,1.75,2
9.6,7.6,3,2,FALSE,0.030352144,0,1.48498,3,0.75,1
16.2,2.5,4,2.3,TRUE,0,0,1.25439,10,2,2
6.4,21,12,3.9,FALSE,0.505188525,0.051005352,0.74138,5,3.25,2
26,59.6,61,14.7,TRUE,0.21907641,0.610086679,1.79993,7,4,5
16.4,59.5,3,7.9,TRUE,0.038531266,0.172640473,0.118301,8,8,3
14.2,5.1,0,1.9,TRUE,0,0,1.25439,10,5.25,2
12.4,20.3,10,4.3,FALSE,0.020672051,0.297426879,2.30838,2,0.25,2
21.4,75.4,6,10.3,TRUE,0,0.336684674,1.4035,5,2.5,2
4.2,4.6,10,1.9,TRUE,0.058531824,0,0.385303,1,3.75,3
3,6.1,2,1.1,FALSE,0,0,2.30838,2,4.25,1
14.6,39.3,4,5.8,FALSE,0,0.2649616,1.23526,4,1.25,2
10,28.2,25,6.3,FALSE,0.074319743,0.030352144,1.48498,3,2.5,2
26.8,62.2,36,12.5,TRUE,0.062173259,0.425687343,0.385303,1,0.75,3
46,14.1,51,11.1,FALSE,0.058629569,0.024369394,0.74138,5,2,9
8.2,12.8,8,2.9,TRUE,0.064120091,0.01953358,0.385303,1,1.5,3
24.8,12.8,36,7.4,FALSE,0.077138819,0,0.74138,5,1.75,5
43.8,22.3,44,11,FALSE,0.224439263,0.055878665,1.48498,3,2.666666667,9
59.6,46.8,55,16.1,TRUE,0.555374026,0.652258039,1.4035,5,0.75,10
14.2,17.6,42,7.4,FALSE,1.013707161,0.076020963,2.33524,7,5,2
24.4,13.2,22,6,TRUE,0.106331006,0.056450084,1.4035,5,2.25,2
10.4,59.3,2,7.2,FALSE,0,0.152512953,0.982895,2,7.5,3
12,20.2,18,5,TRUE,0.042644985,0.012533902,0.795911,2,2,3
18.2,12.5,0,3.1,TRUE,0,0.016697006,0.952357,3,4.5,3
8.2,34.4,16,5.9,TRUE,0.146209136,0.050380155,0.966783,2,3.25,2
20.8,26,30,7.7,TRUE,0.235241532,0.880814791,0.558484,4,3,5
39.4,37.1,102,17.9,TRUE,1.08386302,0.093805201,0.670943,7,3,9
25.2,12,23,6,TRUE,0.078837581,0.478019089,0.558484,4,1.25,6
15,13.4,4,3.2,FALSE,0.028054014,0.064931542,0.281459,4,3.5,3
13,13.9,8,3.5,FALSE,0.01846163,0.00921048,0.281459,4,2.75,3
12.6,25.2,7,4.5,TRUE,0.022365514,0.116691358,0.484816,8,1,3
3.2,14.2,1,1.8,FALSE,0.01195056,0.027193341,3.45998,9,2.5,1
9.8,17.3,1,2.8,FALSE,0.019819757,0.035753276,1.16991,8,4,2
20,11,0,3.1,FALSE,0,0.024316989,2.3497,9,1.75,2
6,4.8,0,1.1,TRUE,0,0,0.980905,1,0.75,2
5.2,13.4,28,4.7,TRUE,0.327301562,0.01133423,0.966783,2,2,2
7,23.8,10,4.1,TRUE,0.402055144,0.014579424,0.484816,8,1.5,3
22.8,69.3,6,9.8,FALSE,0,0.521170139,0.415402,5,5.25,3
5.2,29.8,9,4.4,FALSE,0.063382469,0.141018733,3.45998,9,2,1
70.4,25.3,103,19.9,TRUE,1.607434869,0.632710755,0.484816,8,11.5,11
7.8,16.1,24,4.8,FALSE,0.419931084,0.013944245,1.51605,3,1.5,3
18.2,6.7,4,2.9,TRUE,0,0,0.670573,6,3.75,3
15,2.1,0,1.7,FALSE,0,0,1.51605,3,2,2
4,27.4,24,5.5,TRUE,0.483880103,0.04844423,0.670573,6,2.5,3
32.6,7.8,55,9.5,FALSE,0.239682272,0,0.415402,5,2.75,4
8,2.1,51,6.1,FALSE,0.154637188,0,2.73725,10,3.25,2
44.6,77.9,21,14.4,FALSE,0.043540303,0.255025476,2.3497,9,0,8
18.6,1.8,1,2.1,FALSE,0.018468589,0,2.73725,10,1.75,2
18,57.4,43,11.8,TRUE,0.087738566,0.177355036,0.326655,7,3.25,3
24.4,92.7,9,12.6,FALSE,0.043886311,0.325388759,0.875132,1,7.5,2
9.4,14.6,23,4.7,FALSE,0.074293599,0.07166627,2.38263,8,2.75,2
11.8,3.3,8,2.3,FALSE,0.02731798,0,0.72673,4,1,2
3,2.5,27,3.3,TRUE,0.105496198,0,0.496723,2,3,2
12.8,2,0,1.5,TRUE,0,0,1.41929,7,2.25,2
18.4,1.2,9,2.9,FALSE,0.033517614,0,1.68868,7,2.25,2
21,3.7,7,3.2,TRUE,0.02895166,0,1.54676,4,2.25,2
8.6,34.5,10,5.3,TRUE,0.027650777,0.184548393,0.321797,3,4.5,3
82.6,5.4,144,23.2,FALSE,1.645238996,0,1.17387,5,5.75,15
13,12.7,0,2.6,FALSE,0,0.01576679,0.72673,4,2,3
9.4,2.8,0,1.2,TRUE,0,0,1.86524,6,1.25,1
9.8,13.8,12,3.6,FALSE,0.129788309,0.075622007,3.87829,8,2,2
15.8,45.8,1,6.3,FALSE,0.016727354,0.445148438,0.845051,10,1.25,1
16.2,17.8,13,4.7,FALSE,0.01576679,0.011800005,0.72673,4,2.5,6
21.6,83.7,12,11.7,FALSE,0.021202426,0.556129158,0.157023,1,5.5,3
14.4,10.6,10,3.5,FALSE,0.069114678,0,3.87829,8,3.25,2
12,32.3,42,8.6,TRUE,0.33786872,0.051156323,1.41929,7,1,1
11.2,12.5,0,2.4,TRUE,0,0.011883956,1.41929,7,2,2
41,18,9,6.8,TRUE,0.060444109,0.016342267,0.496723,2,4.5,8
31.6,49.2,27,10.8,TRUE,0.412322491,0.391793966,1.54676,4,1.75,6
6.6,16.8,8,3.1,FALSE,0.075880229,0.061798442,0.845051,10,10.5,2
32.4,1.3,0,3.4,TRUE,0,0,0.777089,9,3.75,2
53,13.2,49,11.5,TRUE,1.598074555,0.115853012,1.54676,4,4.25,9
17.4,46.5,14,7.8,FALSE,0.019738967,0.053574312,0.845051,10,6.5,7
11.8,1.3,0,1.3,TRUE,0,0,0.777089,9,0.75,2
20,6.4,1,2.7,FALSE,0.015907548,0,0.360925,1,1.75,1
65,41.8,59,16.6,TRUE,0.671712875,0.592142403,1.13893,5,3.75,10
11,10.9,0,2.2,TRUE,0,0.039331716,1.64562,10,6,2
14.6,4.8,0,1.9,TRUE,0,0,2.74705,5,1.5,1
15.8,17.1,0,3.3,FALSE,0,0.0765341,1.81208,9,2.75,2
22,51.6,29,10.3,FALSE,0.181937695,0.386529654,0.220381,3,3.25,6
16.4,15,4,3.5,FALSE,0,0.025072483,0.685329,5,1.5,1
17.4,2.8,24,4.4,FALSE,0.246636078,0,0.220381,3,2,3
17,23.3,0,4,TRUE,0,0.071854763,0.35476,4,1.5,3
51,6.6,18,7.6,FALSE,0.844507694,0,0.220381,3,1.75,10
163.6,38.1,102,30.4,TRUE,1.104013324,0.389427394,0.35476,4,7.75,29
43.4,35,10,8.8,TRUE,0,0.444340408,0.35476,4,7.5,9
37,42.5,26,10.6,FALSE,0.361800969,0.965469122,0.894266,1,1.75,5
5.2,5.5,16,2.7,TRUE,0.062330555,0,2.1146,5,2.5,1
17,21.9,4,4.3,TRUE,0,0.761672854,1.72037,9,4,2
9.6,3.8,1,1.4,FALSE,0.054514006,0,0.394723,1,1.5,2
44,20,50,11.4,TRUE,0.864475012,0.051713511,0.280847,3,3,7
75.4,13.7,44,13.3,FALSE,1.08471036,0.026128778,1.209,8,7,15
8.4,11.3,0,2,TRUE,0,0.019577626,1.26582,6,2.25,2
26.6,0.5,0,2.7,TRUE,0,0,0.446641,2,0.5,6
6.4,20.8,0,2.7,FALSE,0,0.042277191,0.394723,1,2.25,1
8.4,12.2,14,3.5,TRUE,0.075272024,0.036220592,1.41534,7,1.5,2
7.6,1.2,0,0.9,TRUE,0,0,1.72037,9,2.25,1
38.4,59.4,10,10.8,FALSE,0,0.717114449,1.90868,5,2.25,6
15.8,61.9,13,9.1,TRUE,0.163499609,0.425726831,0.280847,3,3.25,3
11.8,8.8,0,2.1,FALSE,0,0,1.90868,5,2.25,2
4.4,21.1,18,4.4,TRUE,0.584984601,0,0.138813,2,1.5,3
55,0.6,17,7.3,TRUE,0.761168838,0,1.72037,9,3.75,9
12.2,3.3,0,1.6,FALSE,0,0,1.44971,4,2.75,1
21.6,25.2,0,4.7,TRUE,0,0.384038955,0.446641,2,1.75,3
23.2,84.8,17,12.5,TRUE,0.019555001,0.453637421,0.342516,1,2.75,7
51.4,48.3,51,15.1,FALSE,0.656589031,0.132191867,1.90868,5,12.5,7
17.4,9.3,4,3.1,TRUE,0,0,0.138813,2,3.75,3
21,43.1,8,7.2,TRUE,0.0233279,1.031035066,0.138813,2,2.5,3
75.6,15.3,61,15.2,TRUE,1.186534882,0.023211993,0.342516,1,5,13
5.2,3.3,20,2.9,FALSE,0.06616389,0,1.44971,4,0.5,2
34,27.1,14,7.5,FALSE,0,0.082651228,0.76133,4,0,2
8.2,14.8,0,2.3,TRUE,0,0.263862729,1.91312,10,2.5,2
15.2,4.7,25,4.5,TRUE,0.303214639,0,1.72037,9,1.75,5
12,7.7,28,4.8,TRUE,0.118159316,0,1.3895,9,6,2
4.6,20.5,16,4.1,FALSE,0.081801221,0.01083093,3.56649,8,2.25,2
18,6.7,22,4.7,FALSE,0.093359783,0,1.53244,3,2,2
49,42.4,13,10.4,TRUE,0.037460815,0.446494669,2.16699,2,1.25,9
33,59.8,23,11.6,FALSE,0.069768757,0.346508771,2.09227,5,3,5
23,20.8,25,6.9,FALSE,0.136751041,0.031058779,1.36685,4,1.5,2
59.2,22.8,44,12.6,FALSE,0.04672591,0.062595412,1.09224,6,3.75,12
4,6.3,0,1,FALSE,0,0,2.12073,8,2.5,2
20.4,3.4,8,3.2,TRUE,0.035395399,0,1.48964,3,1,2
18.8,14.1,0,3.3,FALSE,0,0.035102844,2.12073,8,1.75,2
15,14.9,0,3,TRUE,0,0.033974167,1.21683,10,0,2
10.8,16.3,1,2.8,FALSE,0.014584295,0.0207274,0.723427,7,2.25,3
23.4,28.5,9,6.1,TRUE,0.085321657,0.040385798,2.16699,2,2,2
45.2,1.3,33,8,FALSE,0.527277827,0,1.36685,4,2,10
4,5.7,13,2.3,TRUE,0.052173935,0,0.655729,2,1.5,2
19.4,16.8,22,5.8,FALSE,0.079665639,0.027375298,2.09227,5,2,2
8.6,16.9,21,4.7,FALSE,0.407509983,0.018503658,1.58895,8,0.75,2
42.6,11.3,7,6.1,FALSE,0.062595412,0.02212991,1.09224,6,3.5,8
14.8,29.8,8,5.3,FALSE,0.0207274,0.053249724,0.723427,7,2,3
50.2,2.7,7,6,FALSE,0.081848346,0,2.09227,5,5.5,10
16.8,4.9,0,2.2,FALSE,0,0,2.12073,8,2,1
1,11,19,3.1,TRUE,0.068325691,0,0.655729,2,1.75,1
2.8,1.8,3,0.8,FALSE,0.02212991,0,1.09224,6,4.25,1
18.8,13.1,0,3.2,FALSE,0,0.020942703,3.42967,10,4.25,2
9,12.8,6,2.8,FALSE,0,0.013913448,1.58895,8,1.25,2
78.6,2.8,41,12.2,FALSE,0.816649795,0,3.42967,10,2.75,14
18.4,19,26,6.3,FALSE,0.122514836,0.028768603,1.58895,8,1,2
23.2,52.6,44,12,TRUE,1.451873183,0.803248465,1.21683,10,4.25,4
15.6,25.3,20,6.1,FALSE,0.012094131,0.125169709,2.09227,5,0.5,2
38.2,99.9,9,14.7,TRUE,0.064053431,0.370053828,1.14558,5,0.5,7
14.6,19.5,4,3.8,TRUE,0,0.487979829,0.947321,9,2.5,3
48.6,24.6,76,14.9,FALSE,0.361452907,0.52726239,2.09227,5,3,7
15.8,82.8,66,16.5,TRUE,0.716654956,0.387451202,0.302554,4,4.25,2
4.2,20.3,3,2.8,TRUE,0.125337169,0.075664371,1.79894,9,2,5
13.2,15,8,3.6,TRUE,0.025256226,0.02330552,0.306273,4,1.75,3
30.4,17.8,43,9.1,FALSE,0.132051453,0.095749997,0.929512,3,1.5,2
28.8,27.9,14,7.1,TRUE,0.065423831,0.7565552,0.540593,5,1,5
15.8,23.6,31,7,TRUE,0.068197995,0.02383516,1.54485,3,3.75,2
12.2,16.4,9,3.8,TRUE,0.013291879,0.023890672,1.36248,9,0,2
18.8,1.8,0,2.1,TRUE,0,0,0.663817,6,1.75,2
14.4,12.4,0,2.7,TRUE,0,0.023170365,1.7717,8,2,2
9.2,12.6,2,2.4,TRUE,0,0.01832282,1.41085,1,2.75,1
23,2.9,7,3.3,FALSE,0.021695215,0,0.445014,5,1.25,1
18,1.1,18,3.7,TRUE,0.106876731,0,1.36248,9,0.75,2
25.8,0.8,10,3.7,TRUE,0.02064402,0,1.41085,1,2.25,2
7.4,13.8,12,3.3,TRUE,0.024526821,0.024363786,0.651171,2,2.25,3
7.4,3,0,1,FALSE,0,0,0.445014,9,0.5,1
20.4,45.1,4,7,TRUE,0,0.157566398,0.540593,5,2.25,3
15.4,1.3,8,2.5,FALSE,0.02410513,0,1.2922,7,0.25,2
26.4,24.5,53,10.4,FALSE,0.243546993,0.456011802,0.988099,3,5.75,5
44.6,19.3,25,8.9,FALSE,0.817053378,0.323456049,0.445014,9,2.5,10
14.8,2.2,0,1.7,TRUE,0,0,0.663817,6,4,2
8.6,3.4,3,1.5,TRUE,0.011361768,0,1.7717,8,4,2
13.4,12.1,17,4.3,FALSE,0.113926344,0.037807267,0.639748,10,1.5,3
4.2,13.8,53,7.1,TRUE,0.555468738,0.017239563,1.54485,3,2,5
21,25.3,3,4.9,TRUE,0.015687468,0.437920153,0.663817,6,1.75,6
32.2,47.8,8,8.8,TRUE,0.023170365,0.188700989,1.7717,8,3,7
