position,influence,creativity,threat,ict_index,minutes,was_home,xG,xA,xGC,Fixture,Form,total_points
DEF,13.2,0.8,2,1.6,90,FALSE,0,0,0.994664,1,2.75,1
DEF,18.8,7.2,2,2.8,90,FALSE,0,0,0.883061,8,2.75,2
DEF,14.4,0.8,2,1.7,90,TRUE,0,0,2.05809,9,6.5,4
DEF,20,10.5,26,5.7,90,TRUE,0.117124945,0,0.795508,5,2.5,2
DEF,24.6,1.2,0,2.6,90,TRUE,0,0,1.51332,10,6,8
DEF,12,10.9,9,3.2,90,TRUE,0.125591531,0.022390271,1.8141,6,4.5,1
DEF,14.8,5,0,2,90,FALSE,0,0,0.0489155,2,1.75,7
DEF,22.2,0.8,17,4,90,TRUE,0.086517289,0,1.91539,6,1.75,1
DEF,14.6,0.3,0,1.5,90,TRUE,0,0,2.393,9,0.25,1
DEF,26.4,27.8,28,8.2,90,TRUE,0.070707321,0.053442325,1.91539,6,1.25,0
DEF,30.4,7.9,14,5.2,90,TRUE,0.063409917,0,1.61871,1,3.25,2
DEF,16.4,0.6,0,1.7,90,FALSE,0,0,0.741154,5,6,2
DEF,44.4,0.1,3,4.8,90,TRUE,0.052690703,0,2.393,9,1.25,2
DEF,17.2,32.4,4,5.4,90,TRUE,0,0.422529757,1.18977,3,6,2
DEF,10.2,6.7,0,1.7,90,FALSE,0,0,0.0489155,2,8.25,6
DEF,15.2,43.1,26,8.4,90,FALSE,0.089305572,0.239325523,0.569446,7,0.5,8
DEF,17.6,28.6,0,4.6,90,TRUE,0,0.085558876,0.809312,4,3.5,1
DEF,32.6,11.3,6,5,90,TRUE,0,0.490056753,1.61871,1,2,7
DEF,10.2,0.8,0,1.1,90,FALSE,0,0,0.741154,5,2.25,2
DEF,13.4,17.1,0,3.1,90,TRUE,0,0.055975292,0.507893,3,3,6
DEF,20.8,0.8,0,2.2,90,FALSE,0,0,1.14303,6,1.75,2
DEF,13.2,1.8,0,1.5,90,TRUE,0,0,1.18977,3,0.5,2
DEF,60.4,1.3,35,9.7,90,FALSE,0.974747241,0,0.731288,2,4,15
DEF,13.8,10.8,0,2.5,90,FALSE,0,0.044413667,0.569446,7,5.5,7
DEF,24,13,4,4.1,90,TRUE,0.059361249,0.08820308,0.716265,7,1.75,1
DEF,17,0.1,0,1.7,90,TRUE,0,0,0.716265,7,2.25,2
DEF,10.6,1.5,25,3.7,90,TRUE,0.484497309,0,0.809312,4,1.75,1
DEF,24.4,20.6,6,5.1,90,TRUE,0,0.01288207,1.71299,8,-0.25,1
DEF,39,13.3,43,9.5,90,TRUE,0.258213192,0.015235795,1.61871,1,2.5,8
DEF,21,0.5,7,2.9,90,FALSE,0.050184775,0,1.09518,9,4.5,6
DEF,15,0.9,0,1.6,90,TRUE,0,0,2.12153,10,2,1
DEF,14.8,17.2,4,3.6,90,TRUE,0.051665343,0.317227334,2.393,9,2.75,2
DEF,4.4,0.7,4,0.9,90,FALSE,0.019481979,0,1.09518,9,5.5,6
DEF,18.2,0,0,1.8,90,TRUE,0,0,2.12153,10,4.25,1
DEF,25.8,26.8,7,6,90,FALSE,0.060270943,0.427163959,0.741154,5,3.5,2
DEF,20.6,0.9,20,4.2,90,TRUE,0.025825555,0,1.79064,8,3.75,1
DEF,8,14.2,6,2.8,90,FALSE,0.036558837,0.024697158,0.569446,7,6.75,5
DEF,19.2,1.9,0,2.1,90,TRUE,0,0,1.71299,8,2.5,1
DEF,2.8,4.3,0,0.7,90,TRUE,0,0,1.79064,8,7,1
DEF,12.4,30.3,14,5.7,90,TRUE,0.019395918,0.154307947,1.91539,6,3,1
DEF,7,1.5,0,0.9,90,FALSE,0,0,1.14303,6,1.25,1
DEF,11.2,1.9,0,1.3,90,TRUE,0,0,2.393,9,1.25,2
DEF,26,1.1,7,3.4,90,TRUE,0.047290798,0,0.716265,7,5,2
DEF,52,24.3,14,9,90,TRUE,0,0.101172514,1.61871,1,1.5,5
DEF,27.4,0,0,2.7,90,FALSE,0,0,5.0325,10,3,-3
DEF,22,20.5,0,4.3,90,TRUE,0,0.077587418,1.79064,8,4.75,1
DEF,21.2,0.3,2,2.4,90,TRUE,0,0,2.12153,10,2.5,1
DEF,31.4,0.4,34,6.6,90,FALSE,0.08109574,0,1.09518,9,5.5,8
DEF,31.8,10.2,2,4.4,90,TRUE,0,0.046144258,1.79064,8,4,1
DEF,14.4,13.9,24,5.2,90,FALSE,0.142048165,0.048269141,0.569446,7,3.5,6
DEF,11.8,2.2,27,4.1,90,FALSE,0.176480815,0,1.09518,9,2,6
DEF,45.4,6.4,37,8.9,90,TRUE,0.615184963,0,0.507893,3,4.25,17
DEF,10,8.3,2,2,90,TRUE,0,0,0.507893,3,5.5,5
DEF,13.2,0,0,1.3,90,FALSE,0,0,5.0325,10,0,-3
DEF,10.8,2,0,1.3,90,FALSE,0,0,0.0489155,2,8,6
DEF,18.2,0.5,4,2.3,90,TRUE,0,0,1.91539,6,1.5,1
DEF,17.2,11.3,2,3.1,90,TRUE,0,0.006410234,2.12153,10,2.5,1
DEF,33.6,1.8,35,7,90,TRUE,0.353074998,0,1.71299,8,2.5,1
DEF,37.2,19.3,0,5.7,90,FALSE,0,0.432365686,1.14303,6,2,5
DEF,14.8,8.4,8,3.1,90,TRUE,0,0,1.18977,3,3,2
DEF,35.2,10.8,6,5.2,90,FALSE,0.170039847,0.551170528,1.14303,6,1.25,4
DEF,12.8,24.8,13,5.1,90,FALSE,0.072112091,0.258112997,0.741154,5,4.75,1
DEF,11.4,0.6,0,1.2,90,FALSE,0,0,5.0325,10,1.75,-2
DEF,25.2,0.3,0,2.6,90,FALSE,0,0,0.731288,2,4.25,7
DEF,9.2,3.1,2,1.4,90,TRUE,0,0,1.71299,8,2.25,0
DEF,22.2,8.8,0,3.1,90,FALSE,0,0,1.92997,7,0,1
DEF,14.4,2.6,6,2.3,90,TRUE,0,0,1.64144,9,0.25,1
DEF,11.4,0.3,48,6,90,TRUE,1.107582927,0,0.370278,4,1.75,6
DEF,18.2,0.4,4,2.3,90,FALSE,0.020133052,0,2.64769,6,2.25,0
DEF,13.8,1.5,20,3.5,90,TRUE,0.123905204,0,0.698686,1,0.5,6
DEF,28.4,34.4,4,6.7,90,TRUE,0,0.169412285,0.370278,4,1,6
DEF,15,1.9,0,1.7,90,FALSE,0,0,2.64769,6,0.25,1
DEF,23.8,10.1,4,3.8,90,FALSE,0.012379057,0.013270039,1.60884,2,5,6
DEF,26,31.1,0,5.7,90,TRUE,0,0.160520986,3.55196,10,5,0
DEF,24,0.7,0,2.5,90,FALSE,0,0,1.17728,9,4.5,2
DEF,12.8,1.7,0,1.5,90,TRUE,0,0,0.698686,1,0.5,6
DEF,14.2,0.5,0,1.5,90,TRUE,0,0,1.43445,3,3.5,1
DEF,10.8,0.2,0,1.1,90,TRUE,0,0,1.64144,9,2,1
DEF,5.4,0.3,2,0.8,90,FALSE,0,0,1.60884,2,1.5,5
DEF,24.4,1.8,0,2.6,90,TRUE,0,0,1.5571,6,3,1
DEF,15,0.6,18,3.4,90,TRUE,0.055607717,0,0.632232,8,2,8
DEF,13.4,0.1,0,1.4,90,TRUE,0,0,0.632232,8,2.5,6
DEF,7.6,0.3,10,1.8,90,TRUE,0.062348939,0,1.43445,3,2,1
DEF,20.8,16.1,2,3.9,90,FALSE,0,0.110369883,1.88934,2,5.25,2
DEF,13.8,3.1,4,2.1,90,TRUE,0,0,1.64144,9,3,1
DEF,12,16.2,0,2.8,90,TRUE,0,0.038466237,0.943539,8,2,9
DEF,18.8,0.3,8,2.7,90,FALSE,0.058976874,0,1.92997,7,0.75,1
DEF,17.8,3.9,9,3.1,90,TRUE,0.036650706,0,0.612682,3,1.75,8
DEF,19.2,0.5,0,2,90,FALSE,0,0,1.88934,2,6.5,2
DEF,15.8,0.8,17,3.4,90,TRUE,0.022427946,0,0.612682,3,4,1
DEF,16,2.4,1,1.9,90,FALSE,0.016218858,0,1.17728,9,4.75,2
DEF,10.6,15.5,6,3.2,90,FALSE,0.028283011,0.012379057,1.60884,2,2.5,6
DEF,22.6,0.3,0,2.3,90,TRUE,0,0,0.679649,7,3.75,6
DEF,21.8,10.3,6,3.8,90,TRUE,0,0.056349635,0.943539,8,2.25,6
DEF,36,15.8,0,5.2,90,TRUE,0,0.079964302,0.679649,7,5.75,7
DEF,7.4,0.4,4,1.2,90,FALSE,0,0,2.64769,6,2,1
DEF,8.6,1.1,2,1.2,90,FALSE,0,0,1.92997,7,0,1
DEF,34.6,27.6,15,7.7,90,TRUE,0.043568984,0.129770324,0.370278,4,3,12
DEF,27.2,19.4,17,6.4,90,TRUE,0.111622803,0.036776084,1.5571,6,4,3
DEF,19.6,0.3,0,2,90,FALSE,0,0,1.71769,10,1,1
DEF,9.6,3.8,4,1.7,90,TRUE,0,0,0.698686,1,1,6
DEF,18.2,1.2,0,1.9,90,TRUE,0,0,1.64144,9,2.5,0
DEF,18,2,4,2.4,90,TRUE,0.024547426,0,0.679649,7,4.75,6
DEF,25.8,15.8,35,7.7,90,TRUE,0.487205029,0.041051924,0.612682,3,2.25,2
DEF,0.8,0.7,0,0.2,90,FALSE,0,0,2.64769,6,1.75,1
DEF,40,0.1,21,6.1,90,FALSE,0.114351183,0,1.88934,2,7,9
DEF,15.4,0.1,0,1.6,90,TRUE,0,0,0.679649,7,4,5
DEF,14.6,1.8,0,1.6,90,FALSE,0,0,1.88934,2,3,2
DEF,17.6,15.6,6,3.9,90,FALSE,0,0.136938825,1.92997,7,0.25,1
DEF,35.8,30.5,2,6.8,90,TRUE,0,0.104509726,1.5571,6,7,4
DEF,20.8,0.4,4,2.5,90,FALSE,0,0,1.92997,7,2.25,1
DEF,6.2,2.3,20,2.9,90,TRUE,0.02849623,0,1.5571,6,5,1
DEF,23.8,30.7,4,5.9,90,TRUE,0,0.091421276,0.370278,4,1.25,6
DEF,13.8,0.7,0,1.5,90,FALSE,0,0,1.17728,9,6.75,1
DEF,25.6,0.3,4,3,90,TRUE,0.018494945,0,0.370278,4,1.75,7
DEF,9.4,14.2,28,5.2,90,TRUE,0.07102932,0.051492177,0.612682,3,2.25,2
DEF,13.4,18.5,9,4.1,90,FALSE,0.0244094,0.058961239,1.19792,5,2.5,2
DEF,15,0.8,6,2.2,90,TRUE,0.370663762,0,0.943539,8,2.25,6
DEF,0,5.4,8,1.3,90,FALSE,0.036864337,0,1.71769,10,3.25,1
DEF,10.2,0.6,2,1.3,90,FALSE,0,0,1.71769,10,2,1
DEF,43.6,10.3,4,5.8,90,FALSE,0,0.581005096,1.71769,10,3.5,3
DEF,16.2,35.3,1,5.3,90,FALSE,0.044048656,0.715307653,1.60884,2,3,9
DEF,16.8,12.4,12,4.1,90,FALSE,0.057072319,0.044708669,1.19792,5,4.25,2
DEF,19.2,1.8,0,2.1,90,FALSE,0,0,1.04664,6,4.75,2
DEF,47,0.8,33,8.1,90,FALSE,0.083637632,0,2.50614,7,2.75,6
DEF,14.8,1.2,2,1.8,90,FALSE,0,0,2.50614,7,2.25,0
DEF,21.2,14.3,2,3.8,90,FALSE,0,0.028988039,2.32735,8,1.5,1
DEF,21.4,10.3,0,3.2,90,FALSE,0,0.079905249,2.46219,10,0.75,0
DEF,31.8,32.5,26,9,90,FALSE,0.139865741,0.405240238,2.07383,8,4.5,1
DEF,10.4,0.9,0,1.1,90,FALSE,0,0,2.07383,8,0,0
DEF,26.6,0.4,0,2.7,90,FALSE,0,0,2.46219,10,1.75,1
DEF,16.6,11.6,2,3,90,FALSE,0,0.050620973,2.5428,9,3.5,1
DEF,13.2,6.1,0,1.9,90,FALSE,0,0,2.46219,10,0,1
DEF,8.6,2.7,14,2.5,90,TRUE,0.029247584,0,1.95502,2,3,1
DEF,9.8,10.4,8,2.8,90,FALSE,0.063874789,0.046367094,2.5428,9,0.25,1
DEF,11,4.7,0,1.6,90,FALSE,0,0,0.945964,1,3.25,2
DEF,19.4,0.2,0,2,90,FALSE,0,0,0.8536,3,3.75,2
DEF,13.2,16.8,2,3.2,90,FALSE,0,0.105025329,1.04664,6,1.5,2
DEF,31.4,36.1,26,9.4,90,TRUE,0.069140226,0.372676015,0.144036,5,4,8
DEF,17.4,2.7,2,2.2,90,FALSE,0,0,2.32735,8,3,1
DEF,1.4,0.5,9,1.1,90,TRUE,0.517007887,0,0.594471,2,0.25,2
DEF,18,0.1,2,2,90,TRUE,0,0,0.423885,10,0.75,2
DEF,7.6,0.9,0,0.9,90,TRUE,0,0,0.144036,5,5.5,6
DEF,6.4,2,0,0.8,90,FALSE,0,0,2.5428,9,0,1
DEF,30,0.3,2,3.2,90,FALSE,0,0,2.33232,3,3.75,6
DEF,22.2,0.2,0,2.2,90,TRUE,0,0,1.68325,9,0.25,2
DEF,32.4,10.9,2,4.5,90,FALSE,0,0.233849451,1.20642,2,3.5,7
DEF,16.4,3.8,2,2.2,90,FALSE,0,0,2.33232,3,4.5,6
DEF,28.2,0.3,0,2.9,90,TRUE,0,0,1.95502,2,2.25,1
DEF,2.8,12.2,2,1.7,90,TRUE,0,0.080908768,0.423885,10,0.25,1
DEF,6.8,5.3,18,3,90,FALSE,0.025152724,0,2.50614,7,5.5,-1
DEF,36.4,70.8,2,10.9,90,FALSE,0,0.17966409,0.945964,1,4.25,8
DEF,15.4,0.1,0,1.6,90,TRUE,0,0,1.23218,10,0.75,1
DEF,8.2,2.7,1,1.2,90,FALSE,0.058054622,0,2.46219,10,2,0
DEF,16,15.5,0,3.2,90,TRUE,0,0.049326912,0.594471,2,0,2
DEF,11.4,3.6,25,4,90,FALSE,0.020286804,0,2.32735,8,2.25,0
DEF,15.4,0.9,4,2,90,TRUE,0,0,0.594471,2,2.5,2
DEF,13.4,30.4,0,4.4,90,TRUE,0,0.058761548,1.95502,2,2,1
DEF,17.6,21,12,5.1,90,TRUE,0.031244269,0.038540769,0.144036,5,7.25,7
DEF,28.2,0.4,2,3.1,90,FALSE,0,0,2.33232,3,3.25,6
DEF,14,22,2,3.8,90,FALSE,0,0.027497197,2.32735,8,0,1
DEF,12.2,11.3,46,7,90,TRUE,0.23541601,0.110096663,0.144036,5,2,6
DEF,18.8,14.5,0,3.3,90,TRUE,0,0.03498733,0.423885,10,0.5,2
DEF,15.8,16.3,4,3.6,90,FALSE,0,0.043862648,0.945964,1,7.5,2
DEF,12.6,10.2,0,2.3,90,TRUE,0,0.297058284,0.423885,10,2.25,1
DEF,12,17.1,27,5.6,90,FALSE,0.042948633,0.080123782,0.945964,1,4.75,2
DEF,16.6,0.3,0,1.7,90,FALSE,0,0,2.5428,9,0.5,1
DEF,19.2,12.5,2,3.4,90,FALSE,0,0.01772958,1.04664,6,3.75,2
DEF,15.2,11.1,2,2.8,90,TRUE,0,0.433724105,0.77074,6,1.25,1
DEF,28.6,0.8,0,2.9,90,FALSE,0,0,2.50614,7,3,0
DEF,8.8,1.7,2,1.3,90,TRUE,0,0,0.594471,2,4.75,2
DEF,49.6,12.4,28,9,90,TRUE,0.150983751,0.020000959,0.77074,6,3,9
DEF,15.4,11.7,19,4.6,90,TRUE,0.038800336,0.096117996,0.77074,6,2.5,1
DEF,19,0.1,17,3.6,90,FALSE,0.015180828,0,1.20642,2,3.75,2
DEF,9.8,4.3,4,1.8,90,TRUE,0.046625607,0,1.23218,10,2,4
DEF,20.2,19.2,24,6.3,90,FALSE,0.084514976,0.023133209,2.07383,8,1.5,1
DEF,23.6,0.9,0,2.5,90,TRUE,0,0,1.23218,10,1.5,1
DEF,23.4,0.3,0,2.4,90,TRUE,0,0,1.23218,10,1,1
DEF,19.8,0.1,0,2,90,TRUE,0,0,1.68325,9,4,1
DEF,37.2,1.3,17,5.6,90,FALSE,0.233849451,0,1.20642,2,3,9
DEF,20.6,26.6,13,6,90,TRUE,0.015921663,0.115335912,2.08868,10,0,2
DEF,14.8,0.1,2,1.7,90,TRUE,0,0,1.47981,3,3.75,6
DEF,34.8,0,0,3.5,90,FALSE,0,0,2.59204,3,2,2
DEF,25.8,0.1,0,2.6,90,FALSE,0,0,2.59204,3,0.25,2
DEF,16,1.4,4,2.1,90,TRUE,0,0,1.47981,3,2,6
DEF,21.6,0.3,0,2.2,90,FALSE,0,0,2.59204,3,0.25,2
DEF,11.6,1.3,4,1.7,90,FALSE,0.05288548,0,1.21006,2,1.25,2
DEF,13.8,0.1,17,3.1,90,TRUE,0.030597035,0,0.770706,7,5.25,2
DEF,26.2,13.1,2,4.1,90,FALSE,0,0.103827573,0.331188,7,0.25,9
DEF,14,22,14,5,90,FALSE,0.057514485,0.082943648,1.09246,8,0.5,1
DEF,18,35,16,6.9,90,TRUE,0.073678054,0.058702361,2.01468,6,1.25,1
DEF,18.6,3.4,0,2.2,90,FALSE,0,0,0.331188,7,3.5,6
DEF,11.6,14.7,10,3.6,90,FALSE,0.082729377,0.080668762,0.496603,3,3,3
DEF,16,1.8,0,1.8,90,TRUE,0,0,2.01468,6,0,0
DEF,25,1.3,6,3.2,90,FALSE,0.015978478,0,1.09246,8,2,1
DEF,2.2,1.3,0,0.4,90,FALSE,0,0,1.7256,10,3.5,1
DEF,5.8,0.2,0,0.6,90,FALSE,0,0,1.7256,10,0.25,1
DEF,21,0,2,2.3,90,TRUE,0,0,0.770706,7,3.25,1
DEF,7.2,0.1,1,0.8,90,FALSE,0.022245711,0,0.535153,2,0.5,6
DEF,18.2,3.9,27,4.9,90,FALSE,0.040308226,0,0.496603,3,5,2
DEF,20.2,0,0,2,90,TRUE,0,0,2.4793,6,2.75,6
DEF,10,0.3,0,1,90,TRUE,0,0,2.08868,10,0,2
DEF,18.4,0.3,19,3.8,90,TRUE,0.555086315,0,1.47981,3,0,6
DEF,41.4,34.1,44,12,90,TRUE,0.371577889,0.588082016,0.179886,4,4,7
DEF,12,0.8,17,3,90,FALSE,0.284879237,0,1.54046,9,0.5,6
DEF,14.6,3.8,18,3.6,90,TRUE,0.044851638,0,0.179886,4,5,1
DEF,15.2,1.1,0,1.6,90,FALSE,0,0,1.21006,2,0.5,1
DEF,10.2,1.1,0,1.1,90,TRUE,0,0,1.71922,1,2,5
DEF,16.6,25.9,24,6.7,90,FALSE,0.124549448,0.157586873,0.331188,7,2.25,8
DEF,9,0.7,0,1,90,TRUE,0,0,0.770706,7,3.75,2
DEF,13.4,21,2,3.6,90,FALSE,0,0.038036101,1.7256,10,0.25,1
DEF,14,11.4,2,2.7,90,FALSE,0,0.457510501,1.84753,6,-1.25,1
DEF,17,1,4,2.2,90,TRUE,0.072878994,0,1.23852,8,5,1
DEF,25.8,11.9,0,3.8,90,FALSE,0,0.027494725,1.7084,5,0.25,2
DEF,19.6,2.4,0,2.2,90,FALSE,0,0,0.496603,3,7,3
DEF,22.8,31.3,6,6,90,TRUE,0,0.156583399,1.23852,8,5,1
DEF,12,12.4,6,3,90,FALSE,0.074372642,0.553549409,0.535153,2,0.5,6
DEF,49.8,11.6,17,7.8,90,TRUE,0.138864368,0.345996052,1.47981,3,3.5,15
DEF,16,10.6,6,3.3,90,FALSE,0.028025579,0.522219598,1.21006,2,0.25,2
DEF,23.4,1.2,17,4.2,90,FALSE,0.339645088,0,0.496603,3,0,2
DEF,8,0.6,0,0.9,90,FALSE,0,0,1.54046,9,1,6
DEF,1.6,2.8,2,0.6,90,TRUE,0,0,1.71922,1,0.5,6
DEF,25.2,13.2,8,4.6,90,FALSE,0.031528506,0.0468443,1.7084,5,0,2
DEF,17.4,1.4,0,1.9,90,TRUE,0,0,1.71922,1,2.75,9
DEF,22.4,23.7,8,5.4,90,TRUE,0.042737514,0.065929867,0.179886,4,7.5,1
DEF,22.2,10.3,9,4.2,90,TRUE,0.633968174,0.047032367,1.23852,8,4.5,1
DEF,11.8,23.1,14,4.9,90,FALSE,0.149618223,0.399522275,0.496603,3,7,1
DEF,8.6,1.7,17,2.7,90,FALSE,0.374616563,0,1.21006,2,0.25,2
DEF,16.6,52.8,8,7.7,90,TRUE,0,0.263614118,0.179886,4,3.5,0
DEF,4,1.3,1,0.6,90,FALSE,0.011001355,0,0.535153,2,1,6
DEF,16.4,0.2,0,1.7,90,FALSE,0,0,0.535153,2,2.25,6
DEF,25.6,0.2,2,2.8,90,FALSE,0,0,1.7256,10,0.75,1
DEF,20.8,3,0,2.4,90,FALSE,0,0,0.331188,7,2.25,7
DEF,27.6,0.5,19,4.7,90,TRUE,0.087791711,0,1.47981,3,2.5,6
DEF,22.6,18.6,6,4.7,90,TRUE,0.025569161,0.31704092,1.71922,1,5,6
DEF,2,6.1,2,1,90,TRUE,0,0,2.08868,10,5,1
DEF,6.8,10.4,26,4.3,90,FALSE,0.451130003,0.02243538,1.84753,6,1.25,0
DEF,20.2,19.4,1,4.1,90,FALSE,0.016862677,0.284879237,1.54046,9,2.75,7
DEF,16.2,30.3,2,4.9,90,TRUE,0,0.061694615,2.01468,6,1.25,1
DEF,20.6,0.1,2,2.3,90,FALSE,0,0,1.54046,9,1.75,6
DEF,15.4,0.5,3,1.9,90,FALSE,0.029043667,0,1.84753,6,0.75,1
DEF,28,0.1,0,2.8,90,FALSE,0,0,1.54046,9,1.25,7
DEF,23.4,19.1,0,4.3,90,TRUE,0,0.030597035,0.770706,7,6.5,2
DEF,2.4,1.1,0,0.4,90,FALSE,0,0,1.84753,6,1.25,1
DEF,15.8,10.9,4,3.1,90,FALSE,0,0.031528506,1.7084,5,3.75,2
DEF,6.2,17.5,13,3.7,90,FALSE,0.028025949,0.086768366,0.533575,8,0.5,1
DEF,17,0.2,18,3.5,90,TRUE,0.019834645,0,0.35954,2,2.5,8
DEF,14.2,0.6,0,1.5,90,TRUE,0,0,0.584016,10,2.5,8
DEF,8.8,1.4,0,1,90,TRUE,0,0,0.35954,2,0.5,6
DEF,20.2,0.9,0,2.1,90,TRUE,0,0,0.584016,10,2,9
DEF,22.6,0,0,2.3,90,TRUE,0,0,0.813134,2,1.75,6
DEF,12.8,0,0,1.3,90,FALSE,0,0,1.1715,2,3,6
DEF,25,18,21,6.4,90,TRUE,0.025194826,0.049137827,0.876255,5,3.5,2
DEF,32.6,0.8,0,3.3,90,TRUE,0,0,1.44176,5,1,7
DEF,18.4,0.5,1,2,90,FALSE,0.007464677,0,0.760574,10,4,1
DEF,27.4,42,33,10.2,90,FALSE,0.212850943,0.789417744,1.17294,1,1,9
DEF,15.8,28.3,12,5.6,90,TRUE,0.015045099,0.127393037,1.22635,9,2.75,2
DEF,52.6,2.3,21,7.6,90,TRUE,0.130356938,0,1.92892,8,3.5,10
DEF,6.4,12,2,2,90,FALSE,0,0.020801555,0.247034,9,1.75,6
DEF,15,0.3,0,1.5,90,FALSE,0,0,1.17294,1,0,6
DEF,22.2,0.8,4,2.7,90,TRUE,0,0,1.22635,9,1.5,2
DEF,30.6,0.2,0,3.1,90,TRUE,0,0,0.813134,2,2,6
DEF,14.4,0.1,0,1.5,90,FALSE,0,0,1.1715,2,3.5,9
DEF,18.6,5.6,2,2.6,90,TRUE,0,0,0.35954,2,1,6
DEF,17.2,1.8,23,4.2,90,TRUE,0.336028516,0,0.584016,10,2,8
DEF,13.8,0.7,4,1.9,90,FALSE,0.255930603,0,0.760574,10,3.5,1
DEF,15,12.8,0,2.8,90,TRUE,0,0.081204347,1.40789,6,3.25,1
DEF,12,1.1,0,1.3,90,FALSE,0,0,0.0880148,9,2.75,6
DEF,17.8,0.5,18,3.6,90,FALSE,0.059151225,0,1.17294,1,1,6
DEF,21.2,2,0,2.3,90,TRUE,0,0,2.80551,10,4,6
DEF,22.2,0.4,0,2.3,90,FALSE,0,0,0.247034,9,3.75,6
DEF,12.4,0,0,1.2,90,FALSE,0,0,0.760574,5,4,2
DEF,56.8,0,17,7.4,90,FALSE,0.050684344,0,3.26196,10,4,7
DEF,15.8,2.7,11,3,90,TRUE,0.049623501,0,0.813134,2,0,10
DEF,14.2,10.4,2,2.7,90,FALSE,0,0,0.533575,8,0.5,2
DEF,18.8,10.7,17,4.7,90,TRUE,0.066316754,0.050270822,0.876255,5,1.5,2
DEF,21,3.9,25,5,90,FALSE,0.463702559,0,0.687091,1,4.25,2
DEF,15.8,14,2,3.2,90,FALSE,0,0.024528112,2.35788,4,4.5,6
DEF,36,11.6,8,5.6,90,TRUE,0.050339609,0.408233285,1.44176,5,0.5,11
DEF,15,0.4,0,1.5,90,FALSE,0,0,2.35788,7,3,0
DEF,16.4,0.5,6,2.3,90,TRUE,0.026369292,0,1.24109,8,2.75,2
DEF,16,23,2,4.1,90,FALSE,0,0.535217881,0.760574,10,4,1
DEF,32,1.2,0,3.3,90,FALSE,0,0,1.42054,6,0.75,2
DEF,12.2,2,0,1.4,90,TRUE,0,0,0.603212,7,0.5,1
DEF,13.6,28.1,20,6.2,90,FALSE,0.110464521,0.38219139,1.26793,2,0.75,2
DEF,12.4,2.7,2,1.7,90,FALSE,0,0,1.26793,2,1,2
DEF,32.4,10.9,4,4.7,90,TRUE,0.016900191,0.025082981,2.80551,10,2.25,9
DEF,20.6,0.3,0,2.1,90,FALSE,0,0,0.247034,9,4.25,8
DEF,30,13.4,7,5,90,TRUE,0.028303707,0.058323111,2.80551,10,4,6
DEF,22.2,24.4,1,4.8,90,FALSE,0.020801555,0.500475943,0.247034,9,4.25,7
DEF,18.4,1.8,53,7.3,90,FALSE,0.339024037,0,2.35788,4,6.5,6
DEF,26.2,15.4,17,5.9,90,TRUE,0.093165338,0.051300444,1.5519,7,6.5,2
DEF,17.2,6.8,4,2.8,90,TRUE,0,0,1.40789,6,3.5,2
DEF,6.8,5.9,4,1.7,90,TRUE,0.027340544,0,0.876255,5,7,2
DEF,26.4,33.1,4,6.4,90,FALSE,0,0.058172241,0.0880148,9,5,6
DEF,8.4,33.7,10,5.2,90,FALSE,0.031576987,0.165461659,0.742397,4,4.75,6
DEF,14,0.1,0,1.4,90,TRUE,0,0,1.44176,5,0.5,6
DEF,17.6,0.9,0,1.9,90,FALSE,0,0,1.02038,1,3.5,5
DEF,14.8,0.8,0,1.6,90,FALSE,0,0,1.1715,2,0,6
DEF,9.2,1.8,0,1.1,90,FALSE,0,0,0.533575,7,2,0
DEF,25.8,7.3,9,4.2,90,TRUE,0.012190886,0,1.24109,8,2,2
DEF,21.8,10.3,4,3.6,90,FALSE,0.019956812,0.046561532,0.533575,7,4.75,0
DEF,19.2,0.5,39,5.9,90,TRUE,0.090833992,0,1.24109,8,4.25,2
DEF,19.2,1.8,7,2.8,90,FALSE,0.074195869,0,0.687091,1,6.25,2
DEF,14.8,11.8,2,2.9,90,TRUE,0,0.058565915,1.44176,5,1,6
DEF,12.6,1.3,2,1.6,90,FALSE,0,0,0.687091,1,3.5,2
DEF,20.6,5.9,2,2.9,90,TRUE,0,0,1.40789,6,3.75,2
DEF,12,13.6,2,2.8,90,FALSE,0,0.063425303,0.0880148,9,6.25,6
DEF,13.4,9.3,0,2.3,90,FALSE,0,0,0.742397,4,3.5,6
DEF,25.2,10.4,2,3.8,90,TRUE,0,0.117127292,1.40789,6,5.75,2
DEF,21,1.2,0,2.2,90,FALSE,0,0,0.0880148,9,3.25,5
DEF,21.6,1.1,20,4.3,90,FALSE,0.022847103,0,0.742397,4,3.25,8
DEF,9.4,0.9,2,1.2,90,FALSE,0,0,0.742397,4,0,8
DEF,18,1.9,0,2,90,FALSE,0,0,3.26196,10,0.5,0
DEF,44.4,0.6,21,6.6,90,FALSE,0.111628748,0,0.533575,8,-0.25,8
DEF,24.2,1.4,0,2.6,90,TRUE,0,0,0.876255,5,3.75,2
DEF,13,30.3,6,4.9,90,FALSE,0,0.29337883,0.533575,7,6.25,0
DEF,16.2,49.7,1,6.7,90,TRUE,0.008924901,0.589687467,1.24109,8,5.75,2
DEF,18.6,11,2,3.2,90,FALSE,0,0,0.533575,8,1,2
DEF,17.2,10.8,23,5.1,90,FALSE,0.075237222,0.125857621,2.35788,4,5.25,8
